Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760791978,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760791979,20,,Aggregated,0.000000,0.000000,29,42,45,47,49,730,770,770,770,770,770,33,29,29,70.61388484814388,2.802600007271394,768.4035999991465,66298.36363636363
1760791980,60,,Aggregated,0.000000,0.000000,29,42,45,47,49,730,770,770,770,770,770,34,29,29,69.00917941161691,2.802600007271394,768.4035999991465,64367.617647058825
1760791981,80,,Aggregated,29.000000,29.000000,29,41,45,45,49,730,770,770,770,770,770,36,29,28,65.79896944418175,2.802600007271394,768.4035999991465,60827.916666666664
1760791982,100,,Aggregated,16.500000,14.500000,28,41,44,45,49,730,770,770,770,770,770,38,29,27,62.7283473682167,2.802600007271394,768.4035999991465,57660.81578947369
1760791983,120,,Aggregated,16.500000,14.500000,28,41,44,45,49,730,770,770,770,770,770,38,29,27,62.7283473682167,2.802600007271394,768.4035999991465,57660.81578947369
1760791984,140,,Aggregated,16.500000,14.500000,28,41,44,45,49,730,770,770,770,770,770,38,29,27,62.7283473682167,2.802600007271394,768.4035999991465,57660.81578947369
1760791985,160,,Aggregated,7.600000,5.800000,27,39,44,45,49,730,770,770,770,770,770,39,29,27,61.61605641029429,2.802600007271394,768.4035999991465,56199.07692307692
1760791986,180,,Aggregated,7.600000,5.800000,27,39,44,45,49,730,770,770,770,770,770,39,29,27,61.61605641029429,2.802600007271394,768.4035999991465,56199.07692307692
1760791987,200,,Aggregated,5.428571,4.142857,27,39,44,45,49,730,770,770,770,770,770,40,29,26,60.26912749985058,2.802600007271394,768.4035999991465,54810.425
1760791988,200,,Aggregated,5.428571,4.142857,27,39,44,45,49,730,770,770,770,770,770,40,29,26,60.26912749985058,2.802600007271394,768.4035999991465,54810.425
1760791989,200,,Aggregated,4.333333,3.222222,42,730,10000,10000,10000,10000,10000,10000,10000,10000,10000,64,49,41,3176.193634375295,2.802600007271394,10063.73700000404,34343.578125
1760791990,200,,Aggregated,4.000000,2.900000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,92,76,10000.0,5159.157796738999,2.802600007271394,10093.351600007736,23940.695652173912
1760791991,200,,Aggregated,1.100000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,126,104,10000.0,5998.5989079365345,2.802600007271394,10093.351600007736,17542.29365079365
1760791992,200,,Aggregated,3.800000,2.700000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,167,142,10000.0,5792.516859281305,2.802600007271394,10093.351600007736,13277.928143712576
1760791993,200,,Aggregated,5.900000,4.900000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,218,193,10000.0,5404.367240366816,2.802600007271394,10093.351600007736,10205.0
1760791994,200,,Aggregated,9.100000,7.500000,49,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,281,256,49,4944.807063345192,2.802600007271394,10093.351600007736,7947.921708185054
1760791995,200,,Aggregated,13.900000,12.300000,42,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,353,328,42,4505.970901983142,2.802600007271394,10093.351600007736,6355.087818696884
1760791996,200,,Aggregated,19.500000,17.900000,34,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,428,403,32,4186.331581775858,2.802600007271394,10093.351600007736,5265.345794392523
