Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760774603,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760774604,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760774605,20,,Aggregated,0.000000,0.000000,17,23,25,27,46,49,49,49,49,49,49,18,18,17,18.32883889195121,3.7009999941801652,48.703499996918254,136.27777777777777
1760774606,30,,Aggregated,0.000000,0.000000,19,30,42,46,51,54,54,54,54,54,54,38,38,17,24.012136843674327,3.7009999941801652,54.15710000670515,138.92105263157896
1760774607,50,,Aggregated,9.000000,9.000000,17,23,27,30,46,51,54,54,54,54,54,62,62,16,19.908269355167455,3.7009999941801652,54.15710000670515,140.09677419354838
1760774608,60,,Aggregated,12.333333,12.333333,18,25,31,42,49,51,54,55,55,55,55,85,85,18,21.659382353605263,3.7009999941801652,54.89910001051612,139.28235294117647
1760774609,70,,Aggregated,14.750000,14.750000,15,23,27,31,47,51,54,55,58,58,58,121,121,15,19.512880166120873,3.7009999941801652,58.14520000421908,138.8099173553719
1760774610,80,,Aggregated,16.400000,16.400000,14,22,25,30,46,51,54,55,58,58,58,150,150,14,18.477386000546783,3.7009999941801652,58.14520000421908,138.87333333333333
1760774611,90,,Aggregated,18.500000,18.500000,13,21,25,27,46,50,54,55,58,58,58,188,188,13,17.810765958200406,3.7009999941801652,58.14520000421908,138.16489361702128
1760774612,100,,Aggregated,20.428571,20.428571,11,20,25,28,46,50,54,55,58,58,58,233,233,11,17.358269528653214,3.689599994686432,58.14520000421908,137.94420600858368
1760774613,100,,Aggregated,22.000000,22.000000,11,22,27,31,48,54,10000,10000,10000,10000,10000,292,291,11,359.94159794591565,2.8292000060901046,10041.381800008821,138.2568493150685
1760774614,100,,Aggregated,23.444444,23.444444,9,20,27,30,47,54,10000,10000,10000,10000,10000,326,325,8,323.4788825158908,2.8292000060901046,10041.381800008821,137.81288343558282
1760774615,100,,Aggregated,26.000000,26.000000,7,18,26,30,47,52,10000,10000,10000,10000,10000,371,370,7,285.6820067390015,2.8292000060901046,10041.381800008821,136.92722371967656
1760774616,100,,Aggregated,30.200000,30.100000,7,18,25,30,48,54,10000,10000,10000,10000,10000,398,397,7,267.3491077893501,2.8292000060901046,10041.381800008821,136.13819095477388
1760774617,100,,Aggregated,32.100000,32.000000,7,16,25,30,47,51,10000,10000,10000,10000,10000,430,429,7,248.3812802328747,2.8292000060901046,10041.381800008821,135.8
1760774618,100,,Aggregated,34.100000,34.000000,6,15,24,29,47,51,10000,10000,10000,10000,10000,471,470,6,227.93087707039052,2.8292000060901046,10041.381800008821,135.18471337579618
1760774619,100,,Aggregated,34.800000,34.700000,6,13,24,28,48,51,10000,10000,10000,10000,10000,499,498,6,215.84296212448223,2.8292000060901046,10041.381800008821,134.9759519038076
1760774620,100,,Aggregated,36.100000,36.000000,6,13,23,28,47,51,60,10000,10000,10000,10000,545,544,6,198.64160605522574,2.8292000060901046,10041.381800008821,134.62935779816513
1760774621,100,,Aggregated,36.900000,36.800000,6,12,23,28,47,51,58,10000,10000,10000,10000,572,571,6,190.00169020995332,2.8292000060901046,10041.381800008821,133.94055944055944
1760774622,100,,Aggregated,37.200000,37.100000,6,11,21,27,47,50,56,10000,10000,10000,10000,613,612,6,177.7644885808752,2.8292000060901046,10041.381800008821,134.25611745513865
1760774623,100,,Aggregated,37.600000,37.500000,6,11,21,27,47,51,60,10000,10000,10000,10000,647,646,6,199.9307499228296,2.8292000060901046,10041.381800008821,134.06646058732613
1760774624,100,,Aggregated,37.700000,37.600000,6,10,19,27,47,50,58,10000,10000,10000,10000,679,678,6,190.82971428586472,2.8292000060901046,10041.381800008821,134.45655375552283
1760774625,100,,Aggregated,36.600000,36.500000,6,9,18,25,47,50,56,10000,10000,10000,10000,715,714,6,181.67044265741984,2.8292000060901046,10041.381800008821,134.5902097902098
1760774626,100,,Aggregated,35.600000,35.600000,6,9,17,25,47,50,56,10000,10000,10000,10000,747,746,6,174.4252836681283,2.8292000060901046,10041.381800008821,134.41499330655958
1760774627,100,,Aggregated,35.400000,35.400000,5,9,16,25,47,50,56,10000,10000,10000,10000,785,784,5,166.47288573258498,2.8292000060901046,10041.381800008821,134.45222929936307
1760774628,100,,Aggregated,34.800000,34.800000,5,8,15,24,47,50,56,10000,10000,10000,10000,814,813,5,160.9102616708759,2.8292000060901046,10041.381800008821,134.47911547911548
1760774629,100,,Aggregated,34.600000,34.600000,5,8,15,25,47,50,58,10000,10000,10000,10000,850,849,5,154.89275964716558,2.8292000060901046,10041.381800008821,133.84117647058824
1760774630,100,,Aggregated,35.200000,35.200000,5,8,14,24,47,50,58,10000,10000,10000,10000,889,888,5,148.5366517435906,2.8292000060901046,10041.381800008821,133.92125984251967
1760774631,100,,Aggregated,34.200000,34.200000,5,8,14,24,47,50,58,10000,10000,10000,10000,920,919,5,144.0332882609927,2.8292000060901046,10041.381800008821,133.65652173913043
1760774632,100,,Aggregated,33.900000,33.900000,5,8,14,24,47,50,56,10000,10000,10000,10000,956,955,5,139.12946213400633,2.8292000060901046,10041.381800008821,133.4121338912134
1760774633,100,,Aggregated,34.500000,34.500000,5,8,13,24,47,50,56,10000,10000,10000,10000,992,991,5,134.51145443559653,2.8292000060901046,10041.381800008821,133.27217741935485
1760774634,100,,Aggregated,34.700000,34.700000,5,8,13,24,47,49,56,10000,10000,10000,10000,1028,1027,5,130.22946361877575,2.8292000060901046,10041.381800008821,133.05836575875486
1760774635,100,,Aggregated,33.800000,33.800000,5,8,13,23,47,49,55,10000,10000,10000,10000,1065,1064,5,126.05649859166513,2.824800001690164,10041.381800008821,133.0338028169014
1760774636,100,,Aggregated,34.000000,34.000000,5,8,13,24,47,49,55,10000,10000,10000,10000,1100,1099,5,122.542839454651,2.824800001690164,10041.381800008821,132.65363636363637
1760774637,100,,Aggregated,34.100000,34.100000,5,7,12,23,47,49,55,10000,10000,10000,10000,1140,1139,5,118.62520956147867,2.824800001690164,10041.381800008821,132.58771929824562
1760774638,100,,Aggregated,34.700000,34.700000,5,7,12,23,47,49,55,10000,10000,10000,10000,1183,1182,5,114.80495950982757,2.824800001690164,10041.381800008821,132.33896872358412
1760774639,100,,Aggregated,35.000000,35.000000,5,7,12,22,47,49,55,67,10000,10000,10000,1221,1220,5,111.51516568396451,2.824800001690164,10041.381800008821,132.5151515151515
1760774640,100,,Aggregated,35.300000,35.300000,5,7,12,22,47,49,55,67,10000,10000,10000,1251,1250,5,109.14783804963068,2.824800001690164,10041.381800008821,132.37729816147083
1760774641,100,,Aggregated,36.800000,36.800000,5,7,12,21,47,49,55,67,10000,10000,10000,1286,1285,5,106.47489346821496,2.824800001690164,10041.381800008821,132.3592534992224
1760774642,100,,Aggregated,37.200000,37.200000,5,7,12,21,46,49,55,64,10000,10000,10000,1322,1321,5,103.82574629353827,2.824800001690164,10041.381800008821,132.40242057488655
1760774643,100,,Aggregated,36.200000,36.200000,5,7,12,21,46,48,55,64,10000,10000,10000,1355,1354,5,101.5904470849473,2.824800001690164,10041.381800008821,132.29446494464943
1760774644,100,,Aggregated,35.500000,35.500000,5,6,11,19,46,48,55,64,10000,10000,10000,1386,1385,5,99.54319220785871,2.824800001690164,10041.381800008821,132.3044733044733
1760774645,100,,Aggregated,36.300000,36.300000,5,6,11,19,46,48,54,61,10000,10000,10000,1426,1425,5,97.09174053301496,2.824800001690164,10041.381800008821,132.19635343618512
1760774646,100,,Aggregated,36.700000,36.700000,5,6,11,19,46,48,54,61,10000,10000,10000,1466,1465,5,94.65986350614776,2.824800001690164,10041.381800008821,132.36221009549794
1760774647,100,,Aggregated,36.200000,36.200000,5,6,10,18,46,48,54,61,10000,10000,10000,1500,1499,5,92.69800653333853,2.824800001690164,10041.381800008821,132.44733333333335
1760774648,100,,Aggregated,35.700000,35.700000,5,6,10,17,46,48,54,60,10000,10000,10000,1536,1535,5,90.74657291665744,2.824800001690164,10041.381800008821,132.50520833333334
1760774649,100,,Aggregated,36.500000,36.500000,5,6,10,17,46,48,54,60,10000,10000,10000,1572,1571,5,88.9437943384091,2.824800001690164,10041.381800008821,132.44656488549617
1760774650,100,,Aggregated,35.500000,35.500000,5,6,10,18,46,48,54,60,10000,10000,10000,1600,1599,5,87.70933581244208,2.824800001690164,10041.381800008821,132.160625
1760774651,100,,Aggregated,34.900000,34.900000,5,6,10,16,46,48,54,58,10000,10000,10000,1636,1635,5,85.95617830069564,2.824800001690164,10041.381800008821,132.29095354523227
1760774652,100,,Aggregated,34.700000,34.700000,5,6,10,16,46,48,53,58,10000,10000,10000,1675,1674,5,84.18851223870688,2.824800001690164,10041.381800008821,132.28059701492538
1760774653,100,,Aggregated,34.700000,34.700000,5,6,9,16,46,48,53,58,10000,10000,10000,1706,1705,5,82.82301524023983,2.824800001690164,10041.381800008821,132.33939038686987
1760774654,100,,Aggregated,35.000000,35.000000,5,6,9,15,46,48,53,58,10000,10000,10000,1743,1742,5,81.18461308084088,2.824800001690164,10041.381800008821,132.5490533562823
1760774655,100,,Aggregated,35.100000,35.100000,5,6,9,15,46,48,53,58,10000,10000,10000,1779,1778,5,79.80322743109627,2.824800001690164,10041.381800008821,132.43226531759416
1760774656,100,,Aggregated,34.300000,34.300000,5,6,9,15,46,48,53,58,10000,10000,10000,1813,1812,5,78.53274693870648,2.824800001690164,10041.381800008821,132.35135135135135
1760774657,100,,Aggregated,35.100000,35.100000,5,6,8,14,46,48,53,58,10000,10000,10000,1842,1841,5,77.45816872955601,2.824800001690164,10041.381800008821,132.35342019543975
1760774658,100,,Aggregated,35.400000,35.400000,5,6,8,14,46,48,52,58,10000,10000,10000,1878,1877,5,76.14973141632082,2.824800001690164,10041.381800008821,132.40255591054313
1760774659,100,,Aggregated,34.700000,34.700000,5,6,8,14,46,48,52,56,10000,10000,10000,1913,1912,5,75.0307952429791,2.824800001690164,10041.381800008821,132.2514375326712
1760774660,100,,Aggregated,34.300000,34.300000,5,6,8,15,46,48,52,56,10000,10000,10000,1950,1949,5,73.93077610245643,2.824800001690164,10041.381800008821,131.96358974358975
1760774661,100,,Aggregated,34.100000,34.100000,5,6,8,15,46,48,51,56,10000,10000,10000,1989,1988,5,72.82732981385759,2.824800001690164,10041.381800008821,131.6691804927099
