Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,50,45,10000.0,9597.208166001365,5410.59870000754,10051.079600001685,81101.6,0.08411424270958831,0.07570281843862949,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),4426,4375,5,800.2008061681216,2.896400008467026,10029.330899997149,9522.454812471758,7.445792764652757,7.3599962370889775,5,7,9,11,19,10000,10000,10000,10000,10000,10000
GET,GET /owners/{id},2911,2823,6,755.3921266576181,2.7563999901758507,10025.963099993533,151.556166265888,4.8971312105522316,4.7490901433833566,6,7,9,11,19,10000,10000,10000,10000,10000,10000
GET,GET /vets,2262,2008,5,7.21290570287466,2.9126000008545816,68.75829999626148,197.604774535809,3.8053283401817755,3.3780279872170667,5,7,8,9,13,16,20,27,42,69,69
POST,POST /owners (criar),1100,1066,48,755.7855433635334,3.202899999450892,10062.346899998374,56.596363636363634,1.850513339610943,1.7933156545684228,48,50,51,53,61,10000,10000,10000,10000,10000,10000
,Aggregated,10749,10317,6,657.5658524049028,2.7563999901758507,10062.346899998374,4386.629732998418,18.082879897707297,17.356132840696453,6,8,12,15,49,10000,10000,10000,10000,10000,10000
