Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760795227,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760795228,20,,Aggregated,0.000000,0.000000,36,39,41,43,44,46,46,46,46,46,46,18,18,36,26.640949993937586,3.3804999839048833,45.874100003857166,142.38888888888889
1760795229,60,,Aggregated,0.000000,0.000000,30,36,37,38,43,44,46,50,50,50,50,51,51,30,25.72990195738955,2.987199986819178,50.362000009045005,141.92156862745097
1760795230,80,,Aggregated,18.000000,18.000000,29,36,39,40,44,50,50,51,51,51,51,95,95,29,25.22106105032818,2.987199986819178,51.11279999255203,143.30526315789473
1760795231,100,,Aggregated,24.500000,24.500000,26,36,39,40,46,48,50,50,51,51,51,147,147,26,24.327896596969985,2.987199986819178,51.11279999255203,142.47619047619048
1760795232,120,,Aggregated,29.666667,29.666667,28,36,39,41,46,50,51,59,62,62,62,198,198,27,24.78137626203901,2.987199986819178,61.71320000430569,141.61111111111111
1760795233,140,,Aggregated,35.250000,35.250000,27,36,40,43,48,50,51,58,62,62,62,268,268,26,24.991652611734295,2.987199986819178,61.71320000430569,139.78358208955223
1760795234,160,,Aggregated,37.000000,37.000000,26,37,43,46,50,53,57,58,62,62,62,333,333,26,25.297550150062527,2.747899998212233,61.71320000430569,138.59459459459458
1760795235,180,,Aggregated,41.833333,41.833333,25,39,46,48,53,62,83,85,91,91,91,415,415,25,27.256019277068933,2.747899998212233,91.48410000489093,138.80722891566265
1760795236,200,,Aggregated,43.714286,43.714286,21,38,45,48,54,78,84,90,100,100,100,538,538,20,27.127971561146524,2.747899998212233,103.00329999881797,139.6189591078067
1760795237,200,,Aggregated,47.500000,47.500000,17,36,45,47,54,80,100,10000,10000,10000,10000,614,612,17,187.96912638429006,2.747899998212233,10033.260700001847,141.30781758957656
1760795238,200,,Aggregated,51.444444,51.444444,12,35,43,47,53,78,98,10000,10000,10000,10000,685,683,12,169.7777164960195,2.747899998212233,10033.260700001847,140.21167883211677
1760795239,200,,Aggregated,54.900000,54.900000,10,33,43,47,53,77,90,10000,10000,10000,10000,763,761,10,154.0014999996835,2.747899998212233,10033.260700001847,138.71166448230667
1760795240,200,,Aggregated,61.400000,61.200000,9,31,43,46,51,76,89,10000,10000,10000,10000,822,820,9,144.01822652055375,2.747899998212233,10033.260700001847,137.78953771289537
1760795241,200,,Aggregated,65.700000,65.500000,8,28,41,46,50,74,85,10000,10000,10000,10000,903,901,8,132.07706932437034,2.747899998212233,10033.260700001847,137.47840531561462
1760795242,200,,Aggregated,69.500000,69.300000,7,25,39,46,50,59,85,10000,10000,10000,10000,978,976,7,122.73827433536245,2.747899998212233,10033.260700001847,137.40899795501022
1760795243,200,,Aggregated,70.300000,70.100000,7,20,39,45,50,58,84,100,10000,10000,10000,1049,1047,7,115.20866348891025,2.747899998212233,10033.260700001847,137.09628217349857
1760795244,200,,Aggregated,74.100000,73.900000,7,18,38,45,50,57,83,100,10000,10000,10000,1115,1113,7,109.20016286981338,2.747899998212233,10033.260700001847,136.66995515695066
1760795245,200,,Aggregated,74.700000,74.500000,7,17,37,45,49,56,83,100,10000,10000,10000,1184,1182,7,103.56031739856179,2.747899998212233,10033.260700001847,136.58277027027026
1760795246,200,,Aggregated,76.000000,75.800000,6,14,36,45,49,56,82,100,10000,10000,10000,1261,1259,6,97.94339452808613,2.747899998212233,10033.260700001847,136.2577319587629
1760795247,200,,Aggregated,75.600000,75.400000,6,13,35,44,49,56,83,100,10000,10000,10000,1333,1331,6,108.2055522129813,2.747899998212233,10033.260700001847,136.21755438859714
1760795248,200,,Aggregated,73.400000,73.200000,6,13,33,43,49,55,82,100,10000,10000,10000,1400,1398,6,103.48577057142393,2.747899998212233,10033.260700001847,136.29357142857143
1760795249,200,,Aggregated,72.800000,72.600000,6,12,30,42,49,54,82,100,10000,10000,10000,1470,1468,6,99.02630183670739,2.747899998212233,10033.260700001847,136.23469387755102
1760795250,200,,Aggregated,70.800000,70.800000,6,11,29,42,48,53,81,98,10000,10000,10000,1535,1533,6,95.37219609117214,2.747899998212233,10033.260700001847,135.98175895765473
1760795251,200,,Aggregated,70.400000,70.400000,6,11,27,40,48,53,80,91,10000,10000,10000,1608,1606,6,91.4680915422596,2.747899998212233,10033.260700001847,136.04415422885572
1760795252,200,,Aggregated,69.600000,69.600000,6,10,25,39,48,53,80,91,10000,10000,10000,1682,1680,6,87.84184042802059,2.747899998212233,10033.260700001847,136.13495838287753
1760795253,200,,Aggregated,70.300000,70.300000,6,10,22,39,48,53,79,90,10000,10000,10000,1750,1748,6,84.80433622859086,2.747899998212233,10033.260700001847,136.128
1760795254,200,,Aggregated,69.300000,69.300000,6,9,20,38,48,52,78,89,10000,10000,10000,1821,1819,6,81.98846463482704,2.747899998212233,10033.260700001847,135.89071938495331
1760795255,200,,Aggregated,69.800000,69.800000,6,9,19,37,48,51,78,89,10000,10000,10000,1889,1887,6,79.41214462685265,2.747899998212233,10033.260700001847,135.93012175754367
1760795256,200,,Aggregated,68.800000,68.800000,6,9,18,36,48,51,78,85,10000,10000,10000,1945,1943,6,77.35308287928603,2.747899998212233,10033.260700001847,136.03753213367608
1760795257,200,,Aggregated,69.400000,69.400000,6,8,16,35,48,51,77,85,10000,10000,10000,2025,2023,6,74.625283852004,2.747899998212233,10033.260700001847,136.18123456790124
