Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,10011.828200003947,10027.386264998931,10011.828200003947,10055.454500004998,147.0,0.16695386375185095,0.16695386375185095,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10030,10001,5,462.78514418758624,2.7938999992329627,10018.16280001367,2817.963110667996,16.74547253431065,16.697055913822613,5,5,6,6,11,20,10000,10000,10000,10000,10000
GET,GET /owners/{id},6453,6369,5,448.59184140710363,2.7301999944029376,10019.826000003377,151.81775918177593,10.773532827906942,10.633291582355387,5,5,6,6,11,28,10000,10000,10000,10000,10000
GET,GET /vets,4901,4634,5,5.5951067741059894,2.7346999995643273,44.19960000086576,167.94756172209753,8.182408862478216,7.736642046260774,5,5,6,6,8,11,14,17,28,44,44
POST,POST /owners (criar),2466,2432,47,448.4778515815003,3.050300001632422,10092.800800004625,55.15815085158151,4.117082280120645,4.060317966445015,47,48,49,49,53,60,10000,10000,10000,10000,10000
,Aggregated,23950,23536,5,403.8665877077787,2.7301999944029376,10092.800800004625,1261.698580375783,39.9854503685683,39.29426137263564,5,6,7,9,47,52,10000,10000,10000,10000,10000
