Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760776586,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776587,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776588,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776589,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776590,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776591,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776592,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776593,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776594,80,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776595,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760776596,100,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,13,10,10000.0,7714.6452000015415,7.360999996308237,10048.322100003134,263.7692307692308
1760776597,100,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,25,20,10000.0,8026.26538400189,7.360999996308237,10048.322100003134,248.2
1760776598,100,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,40,30,10000.0,7522.344172501471,7.31169999926351,10048.322100003134,273.5
1760776599,100,,Aggregated,1.300000,1.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,55,40,10000.0,7293.421020001088,7.150299992645159,10048.322100003134,285.0
1760776600,100,,Aggregated,2.500000,2.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,68,52,10000.0,7376.125127942513,3.9102000009734184,10056.538600008935,266.05882352941177
1760776601,100,,Aggregated,4.000000,3.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,93,77,10000.0,6475.044946237254,3.2952000037766993,10058.0467999971,230.752688172043
1760776602,100,,Aggregated,5.500000,4.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,117,101,10000.0,6005.06133931683,3.2952000037766993,10058.0467999971,212.47863247863248
1760776603,100,,Aggregated,7.100000,5.500000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,142,126,10000.0,5655.051435211929,3.2952000037766993,10058.0467999971,199.44366197183098
1760776604,100,,Aggregated,9.400000,7.800000,54,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,182,166,52,4964.251291209331,3.032699998584576,10058.0467999971,184.54395604395606
1760776605,100,,Aggregated,12.000000,10.400000,26,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,215,199,26,4669.903423256433,3.032699998584576,10058.0467999971,177.68837209302325
1760776606,100,,Aggregated,15.100000,13.500000,15,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,240,224,14,4350.775683333753,3.032699998584576,10058.0467999971,173.48333333333332
1760776607,100,,Aggregated,18.500000,16.900000,12,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,265,249,12,4167.91204339649,3.032699998584576,10058.0467999971,168.77358490566039
1760776608,100,,Aggregated,22.000000,20.400000,9,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,298,282,9,3808.162614094145,3.032699998584576,10058.0467999971,164.90268456375838
1760776609,100,,Aggregated,23.100000,21.800000,9,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,339,323,9,3644.043230678676,3.032699998584576,10058.0467999971,160.12389380530973
1760776610,100,,Aggregated,24.700000,23.600000,8,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,376,360,8,3472.8324816492077,3.032699998584576,10058.0467999971,157.27393617021278
1760776611,100,,Aggregated,26.500000,25.900000,7,49,10000,10000,10000,10000,10000,10000,10000,10000,10000,410,394,7,3185.719931951441,3.032699998584576,10058.0467999971,155.1
