Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,26,1029.6848930008127,14.277200010837987,10031.521199998679,147.0,0.16735126173647857,0.16735126173647857,26,37,49,53,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10577,10543,5,299.2232215940145,2.6288999943062663,10019.010599993635,3252.5263307175946,17.700742953867337,17.643843524876935,5,5,6,6,9,13,10000,10000,10000,10000,10000
GET,GET /owners/{id},5883,5814,5,290.3987566887189,2.680499994312413,10018.932700011646,151.83579806221314,9.845274727957033,9.729802357358864,5,5,6,6,10,14,10000,10000,10000,10000,10000
GET,GET /vets,5262,5052,5,5.467173223077775,2.7568000077735633,43.63770000054501,160.4732041049031,8.806023392573502,8.454585742926897,5,5,6,6,8,11,14,16,22,44,44
POST,POST /owners (criar),2672,2654,47,305.0094129117486,3.4371000074315816,10056.565899998532,54.56586826347306,4.471625713598708,4.441502486486141,47,48,48,49,51,55,10000,10000,10000,10000,10000
,Aggregated,24494,24163,5,237.61010069811735,2.6288999943062663,10056.565899998532,1482.0009390054706,40.99101804973306,40.437085373385315,5,6,7,9,46,48,10000,10000,10000,10000,10000
