Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,200,200,49,554.7990374993242,22.873900015838444,10038.951900001848,148.0,0.6687803808969868,0.6687803808969868,49,68,76,82,91,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10986,10978,5,112.26056418143365,2.705099992454052,10020.492200012086,953.9307300200255,36.73610632267148,36.709355107435606,5,5,6,6,8,12,17,10000,10000,10000,10000
GET,GET /owners/{id},6096,6068,5,130.72674860581498,2.7677000034600496,10016.430899995612,152.9311023622047,20.384426009740157,20.29079675641458,5,5,6,6,8,11,18,10000,10000,10000,10000
GET,GET /vets,5587,5459,5,5.533597368910106,2.434900001389906,49.969300016527995,152.73008770359763,18.682379940357325,18.254360496583253,5,5,6,6,8,11,15,17,32,50,50
POST,POST /owners (criar),2683,2675,47,152.33095266505532,3.4998999908566475,10059.748999978183,54.25046589638465,8.971688809733077,8.944937594497198,47,48,49,49,51,54,60,10000,10000,10000,10000
,Aggregated,25552,25380,5,101.0012828584278,2.434900001389906,10059.748999978183,486.87413901064497,85.44338146339904,84.86823033582762,5,6,6,8,45,48,52,91,10000,10000,10000
