Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,28,1029.239408999274,13.556399993831292,10034.872900010669,147.0,0.16699511463132072,0.16699511463132072,28,34,46,52,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10339,10313,5,398.79336583803195,2.7616000006673858,10018.59289999993,2640.609053099913,17.26562490173225,17.222206171928107,5,5,6,6,9,15,10000,10000,10000,10000,10000
GET,GET /owners/{id},6545,6486,5,416.84613845682117,2.7251999999862164,10018.172399999457,151.87379679144385,10.929830252619942,10.831303134987463,5,5,6,6,10,16,10000,10000,10000,10000,10000
GET,GET /vets,5262,5031,5,5.531787267245707,2.740400013863109,48.76069999590982,162.5205245153934,8.787282931900096,8.401524217101747,5,5,6,6,8,11,13,15,20,49,49
POST,POST /owners (criar),2550,2516,47,305.4192756864701,3.1663999980082735,10056.267499996466,55.12,4.258375423098679,4.201597084124029,47,48,49,49,52,55,10000,10000,10000,10000,10000
,Aggregated,24796,24446,5,313.0437951322797,2.7251999999862164,10056.267499996466,1181.8724794321665,41.40810862398229,40.82362572277267,5,6,7,9,46,49,10000,10000,10000,10000,10000
