Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760771959,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760771960,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760771961,20,,Aggregated,0.000000,0.000000,36,48,55,56,58,59,59,59,59,59,59,18,18,34,33.29603888980475,4.377599994768389,58.58379999699537,141.05555555555554
1760771962,40,,Aggregated,0.000000,0.000000,21,34,47,48,56,58,59,59,59,59,59,35,35,21,26.60474285741137,4.288500000257045,58.58379999699537,138.42857142857142
1760771963,50,,Aggregated,9.000000,9.000000,19,32,45,48,51,56,58,59,59,59,59,62,62,18,24.577069355854615,4.049199997098185,58.58379999699537,141.59677419354838
1760771964,60,,Aggregated,11.666667,11.666667,14,21,25,39,48,55,58,59,59,59,59,95,95,14,19.657429474663285,4.029600007925183,58.58379999699537,143.03157894736842
1760771965,70,,Aggregated,14.750000,14.750000,11,21,25,31,48,51,58,58,59,59,59,125,125,11,18.455349600873888,3.0981999880168587,58.58379999699537,142.216
1760771966,80,,Aggregated,17.800000,17.800000,11,22,25,28,48,51,56,58,59,59,59,160,160,11,18.216919375390717,3.0981999880168587,58.58379999699537,140.63125
1760771967,90,,Aggregated,19.500000,19.500000,10,21,25,26,47,50,56,58,59,59,59,196,196,10,17.41320714338181,3.0981999880168587,58.58379999699537,140.12755102040816
1760771968,100,,Aggregated,21.428571,21.428571,10,20,25,26,47,50,55,58,59,59,59,236,236,10,17.280346610493588,3.0981999880168587,58.58379999699537,138.32627118644066
1760771969,100,,Aggregated,23.125000,23.125000,10,22,26,36,50,57,10000,10000,10000,10000,10000,294,293,10,357.89884183690276,3.0981999880168587,10031.521199998679,140.27891156462584
1760771970,100,,Aggregated,24.333333,24.333333,9,20,25,31,49,56,10000,10000,10000,10000,10000,322,321,9,327.534737267218,3.0981999880168587,10031.521199998679,140.19875776397515
1760771971,100,,Aggregated,26.600000,26.600000,8,19,25,28,48,55,10000,10000,10000,10000,10000,353,352,8,299.68519291796633,3.0981999880168587,10031.521199998679,139.76770538243625
1760771972,100,,Aggregated,30.500000,30.400000,7,18,23,26,48,54,10000,10000,10000,10000,10000,389,388,7,272.78006966604374,3.0981999880168587,10031.521199998679,139.46786632390746
1760771973,100,,Aggregated,31.400000,31.300000,6,14,22,25,47,53,10000,10000,10000,10000,10000,431,430,6,246.9932559166312,3.0981999880168587,10031.521199998679,139.3596287703016
1760771974,100,,Aggregated,33.400000,33.300000,6,12,21,25,47,53,10000,10000,10000,10000,10000,464,463,6,230.05989956910244,3.0981999880168587,10031.521199998679,139.22629310344828
1760771975,100,,Aggregated,33.900000,33.800000,6,12,21,25,47,53,10000,10000,10000,10000,10000,495,494,6,216.72534969699396,3.0981999880168587,10031.521199998679,138.0969696969697
1760771976,100,,Aggregated,35.200000,35.100000,6,12,21,25,47,53,59,10000,10000,10000,10000,536,535,6,201.10375167919912,3.0981999880168587,10031.521199998679,137.59328358208955
1760771977,100,,Aggregated,35.600000,35.500000,6,11,19,25,47,53,59,10000,10000,10000,10000,573,572,6,188.6794919720869,3.0981999880168587,10031.521199998679,137.56719022687608
1760771978,100,,Aggregated,36.900000,36.800000,6,10,19,25,47,52,58,10000,10000,10000,10000,605,604,6,179.42949289257334,3.0981999880168587,10031.521199998679,136.9090909090909
1760771979,100,,Aggregated,36.000000,35.900000,6,10,19,25,47,53,10000,10000,10000,10000,10000,642,641,6,247.53750529591932,3.0981999880168587,10031.521199998679,136.4221183800623
1760771980,100,,Aggregated,36.400000,36.300000,6,10,18,24,47,53,10000,10000,10000,10000,10000,677,676,6,235.25738936476307,3.0981999880168587,10031.521199998679,136.3367799113737
1760771981,100,,Aggregated,34.700000,34.600000,5,9,18,24,47,52,10000,10000,10000,10000,10000,712,711,5,224.20113455042522,3.0981999880168587,10031.521199998679,136.10955056179776
1760771982,100,,Aggregated,34.600000,34.600000,5,9,17,23,47,51,10000,10000,10000,10000,10000,740,739,5,216.13615918910443,3.0981999880168587,10031.521199998679,135.93378378378378
1760771983,100,,Aggregated,35.200000,35.200000,5,8,15,22,47,50,59,10000,10000,10000,10000,782,781,5,205.0143438618412,3.0981999880168587,10031.521199998679,135.9002557544757
1760771984,100,,Aggregated,35.200000,35.200000,5,8,15,23,47,51,59,10000,10000,10000,10000,818,817,5,196.72032762838663,3.0981999880168587,10031.521199998679,135.29706601466992
1760771985,100,,Aggregated,35.300000,35.300000,5,8,14,22,47,50,58,10000,10000,10000,10000,854,853,5,188.79659180330734,3.0981999880168587,10031.521199998679,135.53161592505856
1760771986,100,,Aggregated,35.500000,35.500000,5,8,14,22,47,50,58,10000,10000,10000,10000,889,888,5,181.89343475817932,3.0981999880168587,10031.521199998679,135.30033745781776
1760771987,100,,Aggregated,36.200000,36.200000,5,8,14,22,47,50,58,10000,10000,10000,10000,922,921,5,175.94432624732067,3.0981999880168587,10031.521199998679,134.93709327548808
1760771988,100,,Aggregated,34.400000,34.400000,5,8,14,22,47,50,58,10000,10000,10000,10000,956,955,5,170.24829654813604,3.0981999880168587,10031.521199998679,134.43933054393307
1760771989,100,,Aggregated,35.600000,35.600000,5,8,14,22,47,50,58,10000,10000,10000,10000,981,980,5,166.19957889912084,3.0981999880168587,10031.521199998679,134.35168195718654
1760771990,100,,Aggregated,35.000000,35.000000,5,8,14,22,47,49,57,10000,10000,10000,10000,1025,1024,5,159.6326257561322,3.0981999880168587,10031.521199998679,133.98926829268294
1760771991,100,,Aggregated,35.100000,35.100000,5,7,14,22,47,49,57,10000,10000,10000,10000,1058,1057,5,155.08148988658183,3.0981999880168587,10031.521199998679,133.72684310018903
1760771992,100,,Aggregated,34.100000,34.100000,5,7,14,22,47,49,57,10000,10000,10000,10000,1094,1093,5,150.49759186470692,3.0981999880168587,10031.521199998679,133.34095063985376
1760771993,100,,Aggregated,35.000000,35.000000,5,7,14,22,47,49,57,10000,10000,10000,10000,1126,1125,5,146.5398748667755,3.0981999880168587,10031.521199998679,133.2602131438721
1760771994,100,,Aggregated,34.500000,34.500000,5,7,13,22,47,49,57,10000,10000,10000,10000,1171,1170,5,141.26877591795213,3.0981999880168587,10031.521199998679,133.32536293766012
1760771995,100,,Aggregated,34.800000,34.800000,5,7,13,22,47,49,56,10000,10000,10000,10000,1205,1204,5,137.74171120327023,3.0981999880168587,10031.521199998679,132.9643153526971
1760771996,100,,Aggregated,33.900000,33.900000,5,7,13,22,47,49,56,10000,10000,10000,10000,1240,1239,5,134.27089467737872,3.0981999880168587,10031.521199998679,132.69838709677418
1760771997,100,,Aggregated,34.000000,34.000000,5,7,13,22,47,49,55,10000,10000,10000,10000,1275,1274,5,130.99156509799536,3.0981999880168587,10031.521199998679,132.45254901960783
1760771998,100,,Aggregated,34.600000,34.600000,5,7,12,22,47,49,54,10000,10000,10000,10000,1311,1310,5,127.64367124327136,3.0981999880168587,10031.521199998679,132.50953470633104
1760771999,100,,Aggregated,34.200000,34.200000,5,6,12,22,47,49,54,10000,10000,10000,10000,1354,1353,5,123.95486100433018,3.0981999880168587,10031.521199998679,132.42171344165436
1760772000,100,,Aggregated,34.700000,34.700000,5,6,12,22,47,49,54,10000,10000,10000,10000,1384,1383,5,121.60959190739202,3.0981999880168587,10031.521199998679,132.15462427745663
1760772001,100,,Aggregated,35.500000,35.500000,5,6,12,22,47,49,54,10000,10000,10000,10000,1412,1411,5,119.40675488653858,3.0981999880168587,10031.521199998679,132.14093484419263
1760772002,100,,Aggregated,36.600000,36.600000,5,6,11,21,47,49,54,10000,10000,10000,10000,1447,1446,5,116.74270808555391,2.9734999989159405,10031.521199998679,132.2045611610228
1760772003,100,,Aggregated,35.300000,35.300000,5,6,11,21,47,49,54,10000,10000,10000,10000,1492,1491,5,113.58745790875494,2.9734999989159405,10031.521199998679,132.10991957104557
1760772004,100,,Aggregated,35.000000,35.000000,5,6,11,21,47,49,54,68,10000,10000,10000,1526,1525,5,111.26860065519126,2.9734999989159405,10031.521199998679,132.16120576671037
1760772005,100,,Aggregated,35.400000,35.400000,5,6,11,21,47,48,53,68,10000,10000,10000,1561,1560,5,109.06714926316103,2.9734999989159405,10031.521199998679,132.03203074951955
1760772006,100,,Aggregated,36.100000,36.100000,5,6,10,21,47,48,53,59,10000,10000,10000,1605,1604,5,106.43585445469056,2.9734999989159405,10031.521199998679,131.86853582554517
1760772007,100,,Aggregated,35.600000,35.600000,5,6,11,21,47,48,53,59,10000,10000,10000,1645,1644,5,104.2678001214765,2.9734999989159405,10031.521199998679,131.68936170212766
1760772008,100,,Aggregated,35.500000,35.500000,5,6,10,21,47,48,53,59,10000,10000,10000,1678,1677,5,102.40562645995202,2.9734999989159405,10031.521199998679,131.7187127532777
1760772009,100,,Aggregated,37.000000,37.000000,5,6,10,21,47,48,53,59,10000,10000,10000,1706,1705,5,100.87318569744538,2.9734999989159405,10031.521199998679,131.76905041031654
1760772010,100,,Aggregated,36.600000,36.600000,5,6,10,21,47,48,53,59,10000,10000,10000,1745,1744,5,98.91444435527443,2.9734999989159405,10031.521199998679,131.65501432664757
1760772011,100,,Aggregated,35.900000,35.900000,5,6,10,20,47,48,53,59,10000,10000,10000,1774,1773,5,97.44522260426383,2.9734999989159405,10031.521199998679,131.70913190529876
1760772012,100,,Aggregated,34.900000,34.900000,5,6,10,20,47,48,53,58,10000,10000,10000,1804,1803,5,95.98529179598063,2.9734999989159405,10031.521199998679,131.78159645232816
1760772013,100,,Aggregated,36.000000,36.000000,5,6,10,19,47,48,53,58,10000,10000,10000,1843,1842,5,94.1926446554032,2.9734999989159405,10031.521199998679,131.7666847531199
1760772014,100,,Aggregated,35.900000,35.900000,5,6,9,19,47,48,53,58,10000,10000,10000,1874,1873,5,92.82377924220778,2.9734999989159405,10031.521199998679,131.74066168623267
1760772015,100,,Aggregated,35.200000,35.200000,5,6,9,19,47,48,53,58,10000,10000,10000,1903,1902,5,91.59114813444087,2.9734999989159405,10031.521199998679,131.6957435627956
1760772017,100,,Aggregated,34.700000,34.700000,5,6,9,18,47,48,53,58,10000,10000,10000,1942,1941,5,89.9420546342782,2.9734999989159405,10031.521199998679,131.7790937178167
1760772018,100,,Aggregated,34.400000,34.400000,5,6,9,18,47,48,53,58,10000,10000,10000,1980,1979,5,88.40105873727354,2.9734999989159405,10031.521199998679,131.8409090909091
1760772019,100,,Aggregated,32.900000,32.900000,5,6,9,18,47,48,53,57,10000,10000,10000,2014,2013,5,87.15537964241551,2.9734999989159405,10031.521199998679,131.7100297914598
1760772020,100,,Aggregated,33.400000,33.400000,5,6,9,18,47,48,53,57,10000,10000,10000,2040,2039,5,86.16604647049469,2.9734999989159405,10031.521199998679,131.73039215686273
