Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,31,1029.2012360005174,13.655600007041357,10043.214400007855,147.0,0.16695217399672985,0.16695217399672985,32,39,40,42,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10512,10491,5,339.11764290329705,2.5764000019989908,10015.737800000352,2250.6908295281582,17.55001253053624,17.51495257399693,5,5,5,6,8,13,10000,10000,10000,10000,10000
GET,GET /owners/{id},6928,6844,5,294.5322640156995,2.584100002422929,10015.974499998265,151.83025404157044,11.566446614493444,11.42620678833619,5,5,5,6,8,13,10000,10000,10000,10000,10000
GET,GET /vets,5296,5093,5,5.372555532479816,2.7926000038860366,65.16300000657793,159.6637084592145,8.841787134866813,8.502874221653451,5,5,5,6,7,10,14,16,29,65,65
POST,POST /owners (criar),2671,2646,47,379.6786895170127,3.001599994604476,10056.290200009244,54.7862223886185,4.459292567452654,4.417554523953472,47,48,48,49,51,57,10000,10000,10000,10000,10000
,Aggregated,25507,25174,5,264.6653524405166,2.5764000019989908,10056.290200009244,1008.2626337868036,42.58449102134588,42.02854028193677,5,5,6,8,46,48,10000,10000,10000,10000,10000
