Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760793783,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760793784,20,,Aggregated,0.000000,0.000000,40,42,43,44,46,47,47,47,47,47,47,20,20,35,29.453819995978847,6.547700002556667,47.077299997908995,142.25
1760793785,40,,Aggregated,0.000000,0.000000,42,58,72,74,79,79,81,88,88,88,88,60,60,42,40.25046666599034,3.7198000063654035,88.24310000636615,139.23333333333332
1760793786,80,,Aggregated,20.000000,20.000000,34,43,48,58,76,79,79,81,88,88,88,104,104,32,34.060428845035716,3.7198000063654035,88.24310000636615,140.66346153846155
1760793787,100,,Aggregated,29.000000,29.000000,24,40,43,46,71,76,79,81,88,88,88,160,160,24,29.628978748405643,3.1473999843001366,88.24310000636615,140.44375
1760793788,120,,Aggregated,33.000000,33.000000,23,41,46,53,76,79,82,83,88,88,88,221,221,23,30.837070586542257,3.1473999843001366,88.24310000636615,140.02262443438914
1760793789,140,,Aggregated,37.500000,37.500000,22,40,44,47,72,79,81,83,88,88,88,281,281,22,29.12237615545373,3.1473999843001366,88.24310000636615,138.82562277580072
1760793790,160,,Aggregated,41.400000,41.400000,22,40,46,48,76,83,92,97,98,98,98,356,356,22,30.322661516099664,3.061299998080358,97.72489999886602,138.73314606741573
1760793791,180,,Aggregated,44.333333,44.333333,19,39,44,47,74,81,91,94,98,98,98,428,428,18,28.386837382725805,3.061299998080358,97.72489999886602,139.38785046728972
1760793792,200,,Aggregated,49.142857,49.142857,19,39,46,48,75,85,97,97,100,100,100,512,512,19,28.93039941358211,3.061299998080358,101.59209999255836,138.888671875
1760793793,200,,Aggregated,51.375000,51.375000,18,40,47,50,74,90,98,10000,10000,10000,10000,619,618,18,173.40211534665963,2.9901000089012086,10038.775099994382,138.74151857835218
1760793794,200,,Aggregated,53.888889,53.888889,14,38,46,48,71,88,98,10000,10000,10000,10000,679,678,14,159.1343798226127,2.9901000089012086,10038.775099994382,138.27687776141386
1760793795,200,,Aggregated,57.300000,57.300000,12,35,45,48,67,82,97,10000,10000,10000,10000,745,744,12,145.8978312745559,2.9901000089012086,10038.775099994382,138.24026845637584
1760793796,200,,Aggregated,63.300000,63.200000,11,32,44,47,61,81,97,10000,10000,10000,10000,806,805,10,135.6387132751032,2.9901000089012086,10038.775099994382,138.04962779156327
1760793797,200,,Aggregated,65.700000,65.600000,9,27,43,46,58,79,97,10000,10000,10000,10000,876,875,9,125.69485468008251,2.9901000089012086,10038.775099994382,137.71118721461187
1760793798,200,,Aggregated,67.800000,67.700000,8,24,42,46,56,79,97,100,10000,10000,10000,943,942,8,117.7029434780969,2.9901000089012086,10038.775099994382,137.067868504772
