Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760758077,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758078,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758079,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758080,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758081,25,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758082,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1760758083,35,,Aggregated,0.000000,0.000000,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,4,0,5410.59870000754,5624.191525002971,5410.59870000754,5819.022600000608,809693.0
1760758084,40,,Aggregated,0.000000,0.000000,5800,5800,5800,6200,6200,6200,6200,6200,6200,6200,6200,5,0,5800.0,5731.06170000392,5410.59870000754,6158.542400007718,809693.0
1760758085,45,,Aggregated,0.000000,0.000000,5800,5800,5800,6200,6200,6200,6200,6200,6200,6200,6200,5,0,5800.0,5731.06170000392,5410.59870000754,6158.542400007718,809693.0
1760758086,50,,Aggregated,0.000000,0.000000,5800,5800,5800,6200,6200,6200,6200,6200,6200,6200,6200,5,0,5800.0,5731.06170000392,5410.59870000754,6158.542400007718,809693.0
1760758087,50,,Aggregated,0.000000,0.000000,5800,5800,5800,6200,6200,6200,6200,6200,6200,6200,6200,5,0,5800.0,5731.06170000392,5410.59870000754,6158.542400007718,809693.0
1760758088,50,,Aggregated,0.555556,0.000000,6200,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11,5,6200.0,7160.385572731188,7.666999998036772,10021.72450000944,368168.45454545453
1760758089,50,,Aggregated,0.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,18,10,10000.0,7158.938888892105,7.636800000909716,10021.72450000944,225105.22222222222
