Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,10010.820099996636,10024.254753000278,10010.820099996636,10068.311499999254,147.0,0.16690663028445435,0.16690663028445435,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),9897,9863,5,447.36130860867246,2.6405999960843474,10022.095500011346,3448.119329089623,16.518749199252447,16.462000944955733,5,5,6,7,11,18,10000,10000,10000,10000,10000
GET,GET /owners/{id},6776,6704,5,395.58058375145185,2.782299998216331,10020.388200005982,151.8512396694215,11.309593268074627,11.18942049426982,5,5,6,7,11,16,10000,10000,10000,10000,10000
GET,GET /vets,4942,4705,5,5.774849757236916,2.5797999987844378,69.15949999529403,164.60157830837719,8.248525668657734,7.8529569548835765,5,5,6,7,9,12,14,16,32,69,69
POST,POST /owners (criar),2560,2536,47,390.15323597656106,3.454499994404614,10058.139200002188,54.7875,4.272809735282031,4.232752144013762,47,48,49,50,53,58,10000,10000,10000,10000,10000
,Aggregated,24275,23908,5,376.42619871061254,2.5797999987844378,10068.311499999254,1488.0905458290422,40.51658450155129,39.90403716840734,5,6,8,10,46,51,10000,10000,10000,10000,10000
