Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,50,3,6400.0,5586.247072000988,901.5128999890294,10114.684100000886,572066.28,0.08348017318519918,0.005008810391111951,6600,8600,8700,9100,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),2503,1666,14,3949.471095924844,3.1820000003790483,10456.665999998222,209791.61086695964,4.179017469651071,2.781559370530837,14,7200,8600,9300,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners/{id},1951,1016,15,2558.900176730097,3.374799998709932,10024.509599999874,144.55561250640696,3.257396357686472,1.6963171191232473,15,3900,5000,5600,7300,8500,9800,10000,10000,10000,10000
GET,GET /vets,1295,667,7,8.257422779738889,3.3878999965963885,72.68389999808278,388.2602316602317,2.1621364854966587,1.113625510290557,7,9,10,11,13,15,20,24,42,73,73
POST,POST /owners (criar),649,315,1000.0,2716.5669272728205,4.211899999063462,10019.267600000603,97.22958397534669,1.0835726479438854,0.5259250910667549,1000,4100,5100,5800,7600,8800,9600,10000,10000,10000,10000
,Aggregated,6448,3667,11,2625.7751317928146,3.1820000003790483,10456.665999998222,86004.90741315136,10.765603133963287,6.122435901402508,11,3500,5600,6700,9000,10000,10000,10000,10000,10000,10000
