Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,100,100,25,1027.355574000685,14.292899999418296,10027.77650000644,147.0,0.16717811810214048,0.16717811810214048,25,32,37,49,10000,10000,10000,10000,10000,10000,10000
GET,GET /owners (lista),10414,10384,5,362.3539319667037,2.734200010308996,10026.64100000402,3050.185423468408,17.40992921915691,17.359775783726267,5,5,6,6,9,14,10000,10000,10000,10000,10000
GET,GET /owners/{id},6904,6834,5,330.2750788672594,2.4141000030795112,10018.659600013052,151.85805330243338,11.54197727377178,11.424952591100281,5,5,6,6,9,14,10000,10000,10000,10000,10000
GET,GET /vets,5115,4927,5,5.4694373997783865,2.721499986364506,49.631600006250665,158.85513196480937,8.551160740924486,8.236865878892463,5,5,6,6,8,11,13,15,23,50,50
POST,POST /owners (criar),2563,2545,47,284.56439090916246,3.383099989150651,10053.356500007794,54.58993367147873,4.284775166957861,4.254683105699476,47,48,48,49,51,54,10000,10000,10000,10000,10000
,Aggregated,25096,24790,5,275.4950293114819,2.4141000030795112,10053.356500007794,1346.0398868345553,41.95502051891318,41.44345547752063,5,5,7,8,46,49,10000,10000,10000,10000,10000
